X.1,X,Y,habitat_pt,elevation,pc_broad,pc_conif,pc_ag,pc_wet,pc_heath,pc_urban,patches,pc_igrass,pc_sgrass,d_rabbit,r_dens,d_water,d_building,fclass,all_mt_,presence,moran
474,-4.19547494,52.0775518,18,161.7,2.172073343,0,3.568406206,0,0,0.493653032,3,93.76586742,0,5230.26323757000,3.40E-06,0.002903456,0.008078627,service,39,0,0.000794887
475,-4.276590549,52.05910885,18,143.23,6.123032904,46.30901288,0,0,0,0,4,1.072961373,46.49499285,13181.34444100000,1.47E-05,0.002650837,0.002713062,service,51,0,-0.000510007
476,-3.743977248,52.63816575,18,120.43,4.960573477,7.698924731,0,0,0,0.573476703,4,61.59139785,25.17562724,11318.27622280000,8.24E-07,0.0037103,0.012647668,service,3493,0,0.000281675
477,-4.51381122,51.97201091,18,181.04,13.48899465,6.454491374,0,0,0,1.249256395,5,66.47828673,9.295062463,1195.25979184000,5.44E-07,0.00238695,0.014455004,service,650,0,0.001252741
478,-3.918018715,52.36021502,18,225.66,4.915514593,0,0.139645301,0,0,0,3,94.94484011,0,5826.62228591000,1.45E-06,0.002949216,0.010745108,service,964,0,0.000730061
479,-3.763673162,52.69917616,24,382.25,5.632382599,0,1.065975223,61.39441083,0,1.037165082,5,22.83203688,8.038029386,4288.44949987000,1.29E-06,0.003330427,0.04354269,service,2434,0,0.00031849
480,-4.020894007,52.14200136,18,168.85,11.73782665,0,9.681565044,0,0,1.98486363,3,76.59574468,0,4115.20149051000,4.29E-06,0.002555261,0.009022753,unclassified,7311,0,0.002842651
481,-4.031862754,52.1332682,18,201.52,0,0,0,0,0,0,1,0,0,3208.42349205000,3.32E-07,0.003833587,0.006754194,unclassified,7311,0,0.002068759
482,-3.409402464,51.5453633,24,128.33,6.769880366,0,28.81069669,0,0,14.08866995,4,20.6052076,0,5198.97998109000,2.04E-06,0.002363919,0.011119951,service,23572,0,-0.000828042
483,-4.015079265,51.93380689,18,208.99,6.612152827,0,0.747215565,0,0,44.08571831,3,48.55491329,0,8626.78698919000,2.32E-06,0.004015462,0.007696662,unclassified,4851,0,6.97E-05
484,-4.388042299,52.99615235,32,173.7,7.141820293,2.511249819,0,0,0,0,4,56.6990855,33.64784439,3832.50719634000,1.38E-06,0.004205042,0.01731102,primary,6238,0,0.000483654
485,-3.740770444,51.91567734,18,396.84,0,48.87482419,0,0,0,0,2,0,51.12517581,3194.81908729000,2.46E-06,0.000889965,0.022724342,unclassified,388,0,-2.63E-06
486,-3.398254111,52.131575,18,264.91,23.18753745,9.961054524,0,4.553624925,17.4505692,2.56141402,7,22.22887957,18.7237867,6938.90830731000,3.25E-06,0.002719062,0.008857672,unclassified,6141,0,0.000609559
487,-4.301610778,51.66005587,39,-0.64,2.535587189,0.860023725,0,0,0,0,4,41.29596679,55.3084223,3235.48006094000,3.70E-07,0.015944036,0.017472719,service,5724,0,-0.000321378
488,-3.488665543,53.19654472,18,211.94,10.1109215,7.15301479,1.564277588,0,0,0,5,41.60978385,39.56200228,7516.50419258000,2.79E-06,0.001713236,0.007357934,secondary,1281,0,-0.000769124
489,-2.98286206,51.86993392,12,183.67,6.14973262,4.114676173,0,0,0.356506239,0.415923945,5,19.57813428,69.38502674,5729.28881782000,2.72E-06,0.001212434,0.003425683,unclassified,6682,0,-3.80E-05
490,-4.694091677,52.87862859,44,-12.51,9.243462453,0,23.64704237,0,51.20962103,4.097329045,4,11.8025451,0,1433.10273933000,2.44E-06,0.009765593,0.025167287,unclassified,1090,0,-0.000926091
491,-4.852219934,51.66734511,18,39.1,3.857061826,0,0,0,0,0.496313103,3,69.86670448,25.77992059,3598.66338826000,5.15E-07,0.001357528,0.008911499,tertiary,12935,0,4.64E-05
492,-3.236046408,52.33117965,18,289.51,0,0,0,0,0,0,1,0,100,6472.78607162000,3.28E-06,0.002001833,0.039237297,unclassified,1718,0,0.00104073
493,-3.338290684,52.06409788,18,249.82,0.56707954,0.17907775,0,0,0,0,5,60.79689599,35.54693329,5564.70942117000,4.53E-07,0.004065825,0.010880101,unclassified,5713,0,-0.000711276
494,-3.202127231,52.10953515,18,304.83,4.786783395,0,8.980513979,0,0,1.07314318,3,85.15955945,0,2128.01277327000,2.82E-06,0.002128269,0.013777248,unclassified,3522,0,0.000565259
495,-3.154159641,52.1713161,18,370.73,6.434391683,90.1657769,0,0,0,0,3,0,3.399831413,4746.99867712000,1.34E-05,0.002126642,0.034560343,tertiary,2397,0,0.000494374
496,-4.506349982,52.93279799,27,67.71,0.457564576,0,42.59778598,0,0,0,4,56.63468635,0,2426.28938410000,8.04E-06,0.00542434,0.000463655,unclassified,2089,0,0.000547349
497,-2.879624854,51.91169712,12,143.37,6.150823636,0,0,0,0,0,2,93.84917636,0,4572.66541064000,1.71E-06,0.001990355,0.010034987,unclassified,5042,0,-0.00036081
498,-3.767712855,52.29922428,35,477.01,0,0,29.44468994,0,0,0.044189129,3,70.18706731,0,4329.84711573000,3.41E-06,0.003305282,0.034069466,unclassified,387,0,9.74E-05
499,-3.332777529,52.34748436,27,312.77,17.91001451,4.470246734,0,0,0.420899855,0.638606676,6,29.86937591,46.08127721,2962.34402941000,8.61E-06,0.000864816,0.02148684,service,3116,0,0.00040234
500,-4.29970768,51.93397486,18,140.5,1.985815603,19.09219858,0,0,9.602836879,0,5,24.28368794,45.03546099,7404.91391724000,3.31E-07,0.002669121,0.028183694,unclassified,7267,0,-0.000158103
501,-4.420365926,53.14784352,44,5.62,47.43665292,8.824395993,11.0783736,0,0,0,4,32.66057749,0,3292.95785567000,5.04E-06,0.014296831,0.013529821,service,1571,0,-0.001084946
502,-4.438279558,53.18702195,18,25.52,0,12.41781231,0,0,0,0,3,12.50747161,75.07471608,8236.16823377000,2.78E-06,0.004520314,0.019274243,unclassified,1571,0,-0.000988213
503,-3.168498454,51.71702522,24,310.76,0.533333333,0,18,0,0,1.881481481,3,79.58518519,0,2477.31980887000,1.44E-06,0.003539023,0.018932496,unclassified,785,0,0.00066431
504,-4.101697212,51.62727643,23,73.04,0,52.35942357,0,0,0,0,2,0,47.64057643,3582.45145097000,1.42E-05,0.002187303,0.001307813,service,4178,0,0.000533238
505,-3.794519925,52.68706352,24,326.7,3.80761523,26.19524764,0,0,0,0,4,7.472087031,62.5250501,13725.02203060000,1.88E-06,0.00463999,0.01626575,unclassified,2434,0,0.000588336
506,-3.681974081,52.14049883,25,356.02,0,4.215053763,0,0,0,0.215053763,3,94.43727599,1.132616487,7962.80784184000,3.08E-06,0.003004977,0.011742169,unclassified,2809,0,2.93E-05
507,-3.428096793,52.71152603,18,234.78,13.01963048,0,0,0,0,3.752886836,2,83.22748268,0,2061.13058289000,1.65E-06,0.000751437,0.021020958,unclassified,4568,0,-0.000136379
508,-3.242102467,52.04868268,18,182.69,11.70608359,5.518369775,0,0,0,0.044622936,4,32.14338837,50.58753533,2267.47033265000,1.86E-07,0.005483886,0.011770165,unclassified,3660,0,0.000888377
509,-2.952796849,52.29934313,18,225.17,0.25466893,1.358234295,0,0,0.806451613,0,5,0.565930956,97.0147142,5280.73161404000,3.75E-06,0.027572766,0.043374153,unclassified,2860,0,-0.0006039
510,-3.153527337,52.79214302,18,116.04,7.864214993,0,18.64214993,0,0,10.79207921,5,58.52899576,0.834512023,7130.21644820000,2.48E-06,0.001053507,0.001029098,unclassified,9282,0,-0.000690652
511,-5.117699637,51.69783482,44,0.23,1.128668172,30.10722348,0,0,2.934537246,8.281602709,6,10.2285553,46.74097065,7573.13444954000,1.84E-07,0.017560953,0.00571461,service,68,0,-0.001829485
512,-3.148077377,52.40495341,18,303.05,0,11.89504373,0,0,0,0,3,0,88.09037901,7723.55131923000,7.48E-08,0.003974968,0.020173452,unclassified,1438,0,0.000176593
513,-3.536530453,53.18645196,18,259,2.14579659,66.25514403,0,0,1.278659612,0,5,8.583186361,21.7372134,8573.25979112000,4.71E-06,0.002724752,0.012907395,secondary,836,0,-0.000279934
514,-3.124341329,52.47024635,18,412.38,5.770383693,0,9.217625899,0,0,1.378896882,3,83.63309353,0,5892.17072284000,2.96E-06,0.021406691,0.058616423,unclassified,2346,0,-0.000881066
515,-3.233201049,52.43513759,18,354.59,0,0,0,0,0,0,2,0,0,3997.63545620000,2.22E-06,0.00302197,0.002452627,unclassified,2346,0,0.000267568
516,-3.319346687,52.22447396,18,320.04,3.381284295,0,0,17.57378022,0,1.408868456,7,14.84502447,15.08230758,2129.02910418000,3.90E-06,0.000167926,0.025207512,unclassified,3874,0,-0.001856258
517,-3.908362282,51.83205834,18,287.81,0,0,0,0,0,0,2,0,0,2199.02131535000,1.75E-06,0.005195071,0.012783565,service,9281,0,-0.000479822
518,-4.019625889,53.06955443,18,419.43,0.347775685,16.14258803,0,0,0,0.463700913,4,34.0820171,48.96391827,2956.71067118000,2.28E-06,0.000171254,0.002279556,service,2071,0,0.000416976
519,-3.296555255,51.52563762,18,99.54,5.265392781,0,0,0,0,0.877565464,2,93.85704176,0,4783.01622056000,5.46E-07,0.003999575,0.003351651,residential,9611,0,-0.002050976
520,-3.304384998,51.57579897,3,136.23,50.58972199,7.961246841,0,0,2.218477956,6.599269868,5,31.07273238,1.558550969,4338.15269003000,4.25E-06,0.000753812,0.001816748,service,583,0,0.000550475
521,-3.913717126,52.78598328,27,323.67,0,0,1.61937305,0,0,0.623978606,3,96.19670183,1.559946516,765.82029024900,3.24E-06,0.00041111,0.006742269,unclassified,4141,0,0.000144569
522,-3.910019898,53.10495655,18,337.52,0,0,0,0,1.587772667,0,4,0.074194984,97.56640451,807.98733444500,1.83E-06,0.001866565,0.00137916,service,2071,0,-0.00061226
523,-3.533280687,52.37842122,18,384.87,26.15823236,27.62651461,0,0,0,0,4,43.44975053,2.765502495,8043.84586633000,3.42E-06,0.001881825,0.003918473,unclassified,4565,0,0.000824298
524,-2.910984773,51.87019858,18,146.4,0,0,0.22324543,0,0,0,4,0.641830613,0,1840.90826599000,8.94E-07,0.000996774,0.003332531,service,5042,0,-0.000204334
525,-3.491153531,52.04249876,18,348.38,0,0,4.566210046,0,0.699200913,0,5,50.6706621,0,9374.28295171000,3.89E-06,0.002258256,0.005524842,unclassified,4234,0,0.000346633
526,-3.99311539,53.07365368,27,371.88,9.504535939,3.18213538,61.00488486,0,0,1.716678297,4,24.59176553,0,2480.96613403000,6.61E-06,0.000638477,0.012152513,primary,2071,0,0.000850532
527,-3.116924184,51.87345316,18,193.89,6.095292603,0,0,0,0,0,2,93.9047074,0,5024.33496097000,3.31E-06,0.004882215,0.006352367,unclassified,2701,0,0.000593426
528,-4.358853712,51.74096223,18,46.08,1.350768789,0,0,0,0,0.819083202,4,38.06581405,0,3791.03005047000,2.68E-06,0.000104989,0.038819099,unclassified,98,0,-0.000325579
529,-4.372404896,51.73665816,39,17.89,7.682512733,0,1.825127334,0,0,1.287492926,3,89.20486701,0,7516.65308145000,1.60E-05,0.00177377,0.035521822,service,98,0,0.000140463
530,-3.483958312,53.04876039,24,373.4,8.535564854,0,30.57182706,0,0,49.41422594,3,11.47838215,0,2118.89221866000,9.17E-07,0.001113496,0.005654959,unclassified,26,0,-0.000347935
531,-3.062079287,52.50039197,18,280.13,0,0,5.709898087,0,0,0,4,0,0,2617.61449879000,3.49E-06,0.00522848,0.028096012,unclassified,3560,0,1.71E-05
532,-3.580592511,52.23027028,18,484.42,1.296269624,66.18176581,0,0,1.454702578,0,5,27.16405012,3.903211868,3789.45166199000,2.06E-06,0.004552786,0.030056215,unclassified,2809,0,-0.002386147
533,-3.950777285,52.08753361,18,214.88,5.777205777,0,0,0,0,0,2,94.22279422,0,756.21030692900,2.02E-06,8.12E-05,0.028602968,unclassified,2702,0,0.000433244
534,-3.605498202,53.0080935,18,342.06,6.211453744,37.38619677,0,0,0,0.499265786,4,27.7092511,28.1938326,2483.35904244000,2.48E-06,0.003221734,0.001937259,service,2732,0,-0.000400303
535,-3.84487474,52.28536855,18,242.96,0,0,0,0,0,0,1,0,100,6251.39043208000,1.09E-06,0.006011223,0.008443873,service,50,0,0.000226235
536,-3.908019667,52.25648559,35,184.7,3.264556246,0,0.480497456,0,0,2.063312606,3,94.19163369,0,1970.92948349000,2.20E-07,0.002045955,0.020932564,secondary,50,0,0.000232494
537,-3.401756865,53.06273259,25,318.66,7.11054566,2.078032231,24.13061917,0,0,2.431439073,4,64.24936387,0,804.77096892400,3.20E-06,0.0039223,0.006335926,unclassified,135,0,-8.96E-05
538,-3.977608318,52.95102132,18,122.39,3.902723169,1.150429591,4.863841561,0,0,0.611620795,6,58.22047473,28.92092617,6065.08550263000,2.79E-06,0.001179603,0.003182644,primary,6381,0,-0.00057124
539,-3.22891038,52.03223498,12,115.42,8.808880034,28.98818842,0,0,0,0,4,40.42977088,21.77316067,7044.85076366000,2.38E-06,0.000811205,0.022715548,primary,1710,0,0.001403503
540,-4.021454934,53.01212714,27,350.69,9.774755631,0,5.680691316,0,0,2.266610001,3,82.27794305,0,3941.26674090000,8.71E-07,0.00202316,0.006391487,service,1000,0,-0.000470009
541,-3.901902431,53.04964689,18,275.27,0,0,0,0,9.604199177,0,3,0,0,4971.28759231000,3.21E-05,0.001234336,0.001711936,trunk,602,0,0.000278623
542,-3.371910332,53.05476345,18,225.17,0,0,0,0,1.431340391,0,3,0,95.4376025,9951.41532556000,3.52E-06,0.004193688,0.003596251,unclassified,135,0,0.000106937
543,-3.449982157,52.78968653,18,392.75,0,1.227361173,0,0,8.920820236,0,4,0.523873672,89.32794492,10637.84960860000,4.21E-06,0.00187361,0.021496709,unclassified,2834,0,0.000162806
544,-3.491886016,52.09177912,18,407.43,11.92319143,3.140815719,17.25215838,0.372134564,0,0,6,63.97737422,3.334325692,1288.92783601000,2.67E-06,0.002032714,0.022713114,secondary,1585,0,0.000419756
545,-3.583849149,52.06749635,18,384.69,7.658807629,0,7.839014867,0,0,1.006157081,3,83.49602042,0,2002.75698145000,3.69E-06,0.00103062,0.03473656,unclassified,1585,0,4.10E-05
546,-4.511139363,52.78944364,44,13.92,0,21.94684981,0,0,71.15556883,0,4,1.104807405,5.792773962,3589.23663354000,7.92E-07,0.009444099,0.00704318,unclassified,2928,0,-4.07E-05
547,-4.433850658,51.76769445,18,24.89,45.85666293,0,1.245800672,0,0.419932811,17.76315789,5,33.90257559,0.811870101,4770.42019114000,3.97E-06,0.004808249,0.013232755,unclassified,2954,0,0.000452016
548,-3.138133794,53.22731851,18,108.77,0,0,0,0,0,0,2,18.25936099,81.74063901,5413.00960468000,1.88E-06,0.000381901,0.002312895,service,11003,0,-8.27E-06
549,-3.210677733,52.81082406,18,184.47,4.313839027,0,3.807180081,0,0,2.996525767,3,88.88245512,0,3600.52874756000,3.89E-06,0.003433105,0.001285293,secondary,1930,0,-0.00013113
550,-4.490841219,52.8893064,12,28.19,0,32.82754596,0,26.39334695,0,0,3,0,40.77910709,2696.46541428000,4.93E-07,1.59E-05,0.003931368,secondary,5929,0,0.001220519
551,-3.563224121,53.30548786,44,-9.68,0,0,0,0,0,0,3,0,0,6562.01834625000,8.55E-07,0.005381096,0.007470073,service,37919,0,0.000141295
552,-4.391225638,52.93268279,18,74.8,23.89021145,0.056014564,0.840218457,3.430892032,0.840218457,62.27419129,6,8.668253746,0,6912.29591201000,9.21E-07,0.00690078,0.00692974,primary,5341,0,9.06E-05
553,-4.07492945,51.87329611,18,72.34,19.16025192,0.503848845,0,0,0,43.52694192,3,36.80895731,0,4744.35512670000,1.67E-06,0.005736602,0.003745623,unclassified,4851,0,0.000593325
554,-3.455675871,52.83646944,18,408.8,6.456715559,0,0,0,0,0.402645959,2,93.14063848,0,518.09319207800,5.84E-06,0.001390969,0.029602683,unclassified,95,0,0.001370292
555,-4.282722419,51.85600761,18,33.54,13.57827476,1.234388615,0,0,0,0,4,33.90938135,51.27795527,3866.68401048000,6.85E-06,0.001298184,0.001345115,unclassified,20771,0,-0.000827022
556,-3.902982319,52.93799971,27,273.28,0,86.25224148,0,0,0,0,2,0,13.74775852,1544.72130594000,1.91E-06,0.000174753,0.010382337,service,1538,0,-0.000460238
557,-3.830216681,53.09217218,25,192.31,70.35119631,0,0,0,0,9.290611445,3,19.64460613,0.71358612,3252.37305427000,2.06E-06,0.001295928,0.006097104,unclassified,6506,0,0.000278981
558,-3.114652134,51.74476966,27,458.29,0,0.300859599,0,0,0,0.415472779,2,99.28366762,0,6140.41531342000,3.85E-06,0.008807876,0.019492025,unclassified,12023,0,-0.000107366
559,-3.982094164,52.88286129,35,405.3,0,0,18.94162736,0,0,0,2,81.05837264,0,1504.43296840000,2.89E-06,0.000165956,0.00948977,service,6533,0,-0.001731871
560,-4.066618836,52.91309568,35,10.24,0,0,0,0,0,0,2,0,0,4909.00487365000,2.97E-06,0.000301343,0.003881738,service,2918,0,1.97E-05
561,-3.012855455,53.22389254,3,0.53,0.670740796,0,0,0,8.585482188,0,5,15.3972276,72.78282904,4151.02852042000,4.58E-06,0.000258612,0.001026125,service,48215,0,-6.07E-06
562,-4.867049946,51.8056923,18,66.73,0,0,0,0,0,5.092452258,3,1.333737496,0,4618.84494734000,1.77E-06,0.001432298,0.021864347,trunk,5368,0,0.000513205
563,-3.808482159,52.67513317,18,274.91,1.82466144,51.33285816,0,0,0,0,4,22.2808268,24.5616536,6946.17760042000,2.14E-06,5.12E-05,0.001013543,service,3389,0,0.001197407
564,-3.655944892,52.0529621,18,289.56,5.086271568,0,5.881470368,0,0,0.420105026,3,88.61215304,0,2848.10666313000,3.33E-06,0.002158025,0.021072241,unclassified,2809,0,-0.000131158
565,-3.047423085,53.09821995,18,167.23,0.596214041,0,0,0,6.662691906,0,4,61.54419437,31.19689969,3295.98556620000,2.19E-06,0.008432725,0.005060074,tertiary,19627,0,0.001373186
566,-5.314088264,51.90231256,44,-13.51,0.546371533,0,0,0,0,6.766601289,3,12.3283833,80.35864388,4777.12265783000,8.60E-07,0.010561633,0.018930765,service,2374,0,0.000319673
567,-3.249654834,53.33122836,39,-10.1,0.807398708,0,0,0,4.1250734,0,4,36.21550206,58.85202584,1381.18789351000,4.84E-07,0.000935963,0.016172035,service,4660,0,-0.000230681
568,-3.845400272,52.76595601,23,135.16,4.076246334,0,2.903225806,0,0.762463343,7.06744868,6,81.93548387,0.923753666,137.26000537400,2.78E-06,0.005357205,0.009158895,unclassified,4457,0,-6.36E-05
569,-4.115303226,52.88254951,3,3.58,7.884783241,0,0.52371254,0,0,1.265638638,3,90.32586558,0,2237.70080961000,3.48E-06,0.001989411,0.003158349,service,3022,0,-0.001675124
570,-3.225368849,53.09800685,18,292.07,3.534148524,3.10169997,0,0,0,0,5,68.95317626,23.85923054,4262.50601683000,3.70E-06,0.012034208,0.0024116,service,6337,0,-0.000949856
571,-2.77555131,53.00299151,23,84.44,3.924050633,0,5.457102672,0,3.248945148,2.911392405,4,84.45850914,0,2348.37860274000,1.98E-06,0.008310701,0.012595547,unclassified,5670,0,-0.000369593
572,-4.420835223,52.04162978,18,90.58,5.177993528,86.21653427,0,0,0,0,3,8.605472198,0,6956.03929028000,8.67E-07,0.000251275,0.000366423,primary,1755,0,-0.001520102
573,-3.855142096,53.31884794,44,23.57,0.751547303,6.940760389,17.68346596,0,0,12.76156793,6,51.17889773,0.147362216,4161.46419697000,3.35E-06,0.03213339,0.005944731,unclassified,6816,0,-0.000371965
574,-3.238254086,51.89528856,18,183.9,0,8.539064769,0,0,0,0,5,1.074644206,86.79930293,5643.28196124000,3.37E-06,0.007749759,0.004590366,secondary,5985,0,0.000458967
575,-3.224271436,53.19841262,23,201.74,0.720746184,0,0.395703787,0,0,1.384963256,3,97.49858677,0,3638.16072352000,2.59E-06,0.001353048,0.007391259,primary,4606,0,0.000198506
576,-3.186361561,52.6608628,18,203.41,25.73115861,27.27784027,0,0,0,0,5,5.807086614,40.80427447,3709.91479532000,3.09E-06,1.13E-05,0.026648178,residential,4443,0,0.000371697
577,-4.096868625,52.00540097,18,251,9.809303669,0.014446692,0,0,0,0.967928344,3,89.20832129,0,701.10549925500,1.77E-06,0.003998022,0.021486839,service,2488,0,0.000295752
578,-3.901241561,51.97320895,18,105.77,5.161382056,0,0,0,0,4.023887388,2,90.81473056,0,8580.12146534000,2.77E-06,0.007123596,0.006869359,unclassified,4778,0,-0.000352761
579,-3.585723503,52.58276217,18,282.54,0,32.87549845,0,0,7.517353419,0,3,0,59.60714813,16074.55847460000,4.64E-06,0.004534855,0.006383414,unclassified,2118,0,0.000758453
580,-4.101195691,52.75144264,44,-13.17,6.11183355,2.571882676,0.736887733,0,0,0.491258489,5,75.36483167,14.72330588,3959.00004777000,3.73E-06,0.010362351,0.010822087,service,3861,0,-0.000282809
581,-4.192016905,52.91238211,39,24.36,1.805416249,23.65668434,0,0,0,0.558819315,3,73.9790801,0,6367.24894332000,2.13E-06,0.008335088,0.003135535,service,7628,0,-1.52E-05
582,-3.425733495,52.66692158,27,250.82,1.444301444,0.1001001,0,0,0,0,4,90.74789075,7.707707708,6347.92279030000,6.69E-06,0.005572488,0.009011722,service,4568,0,0.000440084
583,-4.580416758,51.79055354,18,116.26,0,11.64036077,0,0,0,0,2,0,88.35963923,5126.69770697000,1.33E-06,0.001880595,0.009023252,trunk,8308,0,0.000502878
584,-3.300835307,53.32868246,1,21.68,11.83098592,0,0.943661972,0,0,0,4,50.45070423,0,8627.98646215000,2.26E-06,0.00340472,0.001075852,residential,1882,0,-2.92E-05
585,-3.726361972,53.12987508,18,336.26,2.033801203,0,0.443998854,0,5.4425666,2.105413922,7,25.78057863,1.890575766,4139.62068606000,8.30E-07,0.004362964,0.010366672,service,279,0,0.000359441
586,-3.646380697,52.48271455,24,357.25,2.192393736,0,0,0,1.10365399,0,4,43.99701715,52.70693512,7875.48365190000,1.62E-06,0.003142984,0.002228482,service,4534,0,0.000353545
587,-3.325433312,53.11931488,18,70.28,2.948698661,0,0,0,0.616819618,0,4,53.37746352,43.0570182,5817.96855920000,3.36E-06,0.001877216,0.001356485,service,9979,0,0.001241924
588,-3.553452878,52.89828281,18,223.21,5.262413354,0,20.0311218,0,0,0.9760928,3,73.73037205,0,3795.52819291000,3.80E-06,0.007725421,0.015442875,service,5560,0,-0.000317168
589,-3.477853491,52.8932377,35,401.81,0.538319875,0,8.273126505,0,0,0.254993625,3,90.93355999,0,4548.75729684000,2.98E-06,0.003817156,0.015508648,service,5560,0,0.001289729
